,longitude,latitude,line,heading,timestamp
0,19.926006944444445,50.032763333333335,52.0,180.0,71
1,19.927118055555557,50.03050833333333,1.0,90.0,696
2,20.000625,50.040371111111114,78.0,45.0,210
3,19.937604166666667,50.07358111111111,73.0,90.0,822
4,19.92763888888889,50.01269611111111,22.0,0.0,403
5,20.06597222222222,50.07879722222222,21.0,0.0,252
6,19.93607638888889,50.02946055555555,3.0,135.0,221
7,19.999305555555555,50.014381666666665,9.0,90.0,54
8,19.932743055555555,50.06317166666667,73.0,45.0,397
9,19.92590277777778,50.03426666666667,18.0,180.0,744
10,19.959791666666668,50.06027888888889,78.0,180.0,665
11,19.937083333333334,50.03062222222222,78.0,0.0,908
12,19.95857638888889,50.06620111111111,73.0,0.0,817
13,19.933541666666667,50.05898055555556,18.0,270.0,688
14,19.9365625,50.02959722222222,78.0,0.0,199
15,19.95510416666667,50.04515444444444,11.0,90.0,572
16,19.969722222222224,50.04759166666667,50.0,135.0,907
17,19.944930555555555,50.07219166666667,3.0,180.0,56
18,19.993159722222224,50.073695,10.0,90.0,750
19,19.940520833333334,50.03606611111111,50.0,45.0,853
20,19.959722222222222,50.06406,52.0,180.0,631
21,20.007638888888888,50.01659111111111,3.0,270.0,913
22,19.929479166666667,50.015839444444445,78.0,180.0,673
23,19.94670138888889,50.04349166666667,79.0,45.0,102
24,19.92048611111111,50.03180666666667,11.0,90.0,448
25,19.94045138888889,50.03602055555555,73.0,45.0,617
26,19.953854166666666,50.04861666666667,79.0,135.0,302
27,19.924965277777776,50.04658944444444,52.0,225.0,670
28,19.933993055555554,50.03219388888889,52.0,0.0,419
29,19.95857638888889,50.06622388888889,50.0,0.0,977
30,19.970069444444444,50.01515611111111,50.0,270.0,171
31,19.960069444444443,50.060916666666664,79.0,0.0,401
32,19.93232638888889,50.088272777777775,18.0,315.0,672
33,20.000555555555554,50.040302777777775,78.0,45.0,357
34,19.945104166666667,50.065335555555556,3.0,180.0,813
35,19.946319444444445,50.044357222222224,78.0,135.0,875
36,19.944583333333334,50.06476611111111,2.0,135.0,482
37,20.058958333333333,50.09073277777778,79.0,225.0,291
38,20.0915625,50.069002777777776,10.0,45.0,120
39,19.936354166666668,50.029984444444445,3.0,0.0,947
40,20.069652777777776,50.06827388888889,10.0,270.0,386
41,20.012326388888887,50.10244055555555,52.0,0.0,871
42,19.934409722222224,50.083398333333335,50.0,315.0,383
43,19.96465277777778,50.038890555555554,24.0,135.0,96
44,20.05871527777778,50.09036833333333,73.0,45.0,959
45,19.976006944444446,50.05959555555555,1.0,270.0,460
46,19.933819444444445,50.03034888888889,50.0,135.0,308
47,20.015520833333333,50.07360388888889,73.0,270.0,273
48,20.000659722222224,50.040348333333334,78.0,45.0,285
49,19.955069444444444,50.04513166666667,73.0,90.0,991
50,20.116284722222222,50.07251055555555,10.0,270.0,171
51,19.93857638888889,50.066315,18.0,90.0,763
52,20.06451388888889,50.08417277777778,77.0,90.0,727
53,19.997708333333332,50.07385444444444,79.0,90.0,467
54,19.933229166666667,50.085949444444445,3.0,0.0,783
55,19.942013888888887,50.05153222222222,73.0,0.0,339
56,19.941875,50.05936777777778,77.0,45.0,964
57,20.00722222222222,50.01663666666666,9.0,270.0,527
58,19.934652777777778,50.03100944444444,1.0,180.0,293
59,20.043229166666666,50.08651888888889,79.0,90.0,254
60,19.975104166666668,50.01631777777778,24.0,270.0,95
61,20.0053125,50.074264444444445,52.0,270.0,215
62,19.983055555555556,50.04000666666666,50.0,0.0,258
63,19.927256944444444,50.05510833333334,1.0,45.0,400
64,19.93753472222222,50.06970888888889,18.0,315.0,37
65,19.957604166666666,50.07408222222222,2.0,0.0,785
66,19.95746527777778,50.074196111111114,2.0,315.0,171
67,19.94736111111111,50.04392444444444,79.0,45.0,413
68,19.935069444444444,50.05939055555555,73.0,270.0,720
69,19.995486111111113,50.09481,14.0,135.0,737
70,20.117395833333333,50.07326222222222,10.0,270.0,643
71,20.05576388888889,50.08784,1.0,90.0,367
72,20.0328125,50.08235055555556,9.0,225.0,791
73,19.98638888888889,50.040644444444446,11.0,270.0,517
74,20.007118055555555,50.01661388888889,3.0,90.0,379
75,19.93826388888889,50.0739,18.0,225.0,734
76,19.991875,50.06469777777778,1.0,90.0,822
77,19.971284722222222,50.032421666666664,73.0,315.0,632
78,19.931041666666665,50.08884222222222,3.0,135.0,136
79,19.971631944444443,50.06654277777778,52.0,270.0,789
80,19.98,50.02419888888889,3.0,315.0,160
81,19.93232638888889,50.06089388888889,24.0,180.0,752
82,19.933298611111113,50.03194333333333,18.0,0.0,173
83,19.915729166666665,50.03126,11.0,45.0,28
84,19.992083333333333,50.016932777777775,9.0,135.0,888
85,19.938159722222224,50.07747611111111,18.0,135.0,78
86,20.006979166666667,50.067681666666665,14.0,45.0,463
87,19.948854166666667,50.013015,50.0,45.0,300
88,19.913819444444446,50.05299,1.0,225.0,870
89,19.943645833333335,50.04784222222222,6.0,180.0,247
90,19.933576388888888,50.084491666666665,50.0,180.0,211
91,19.910173611111112,50.02889111111111,18.0,45.0,288
92,19.933576388888888,50.063900555555556,24.0,45.0,224
93,19.949201388888888,50.05271666666667,3.0,135.0,228
94,19.940416666666668,50.05900333333334,18.0,270.0,325
95,20.065208333333334,50.09465055555555,79.0,45.0,767
96,19.934722222222224,50.03169277777778,3.0,0.0,511
97,20.01357638888889,50.09392166666667,21.0,315.0,118
98,19.958125,50.04408388888889,3.0,135.0,176
99,19.94190972222222,50.05932222222222,18.0,45.0,308
100,19.948611111111113,50.058684444444445,79.0,270.0,170
101,19.964756944444446,50.01353888888889,50.0,270.0,838
102,20.012256944444445,50.10200777777778,52.0,135.0,254
103,20.022916666666667,50.08301111111111,9.0,315.0,490
104,20.00638888888889,50.01672777777778,73.0,270.0,515
105,20.001493055555557,50.03998388888889,11.0,180.0,774
106,19.942604166666666,50.05009722222222,78.0,0.0,372
107,19.927604166666665,50.01267333333333,22.0,0.0,173
108,20.023611111111112,50.015839444444445,73.0,225.0,419
109,19.93857638888889,50.066315,18.0,90.0,675
110,20.096805555555555,50.06995944444444,10.0,270.0,825
111,19.931493055555556,50.088614444444445,50.0,90.0,167
112,19.938680555555557,50.05059833333333,18.0,270.0,895
113,20.023055555555555,50.015657222222224,3.0,225.0,407
114,19.927118055555557,50.05494888888889,1.0,45.0,513
115,19.985902777777778,50.07317111111111,73.0,225.0,534
116,19.9603125,50.062260555555554,50.0,0.0,946
117,20.024340277777778,50.015611666666665,73.0,0.0,380
118,19.935347222222223,50.06551777777778,14.0,225.0,613
119,19.922534722222224,50.044106666666664,22.0,0.0,27
120,19.913888888888888,50.05276222222222,6.0,135.0,915
121,19.970659722222223,50.03315055555556,3.0,315.0,475
122,19.945069444444446,50.07203222222222,73.0,0.0,588
123,19.959131944444444,50.05832,50.0,180.0,750
124,19.9315625,50.088728333333336,3.0,90.0,944
125,19.91371527777778,50.052785,6.0,180.0,913
126,20.069930555555555,50.068820555555554,73.0,270.0,352
127,19.938854166666665,50.066155555555554,14.0,90.0,411
128,19.945069444444446,50.07342166666667,78.0,180.0,237
129,19.939583333333335,50.07485666666667,73.0,225.0,666
130,19.93625,50.02889111111111,78.0,0.0,718
131,20.039618055555554,50.085812777777775,79.0,45.0,752
132,19.92875,50.03055388888889,11.0,270.0,446
133,20.062951388888887,50.08490166666667,1.0,180.0,273
134,20.065104166666668,50.095174444444446,79.0,180.0,439
135,20.047256944444445,50.07483388888889,73.0,225.0,83
136,20.02309027777778,50.015611666666665,73.0,225.0,376
137,19.900868055555556,50.02317388888889,77.0,45.0,412
138,19.939756944444444,50.066315,14.0,90.0,71
139,19.957395833333333,50.074196111111114,2.0,315.0,982
140,20.021354166666665,50.09055055555555,9.0,315.0,28
141,20.065590277777776,50.09537944444445,1.0,270.0,496
142,20.061284722222222,50.08777166666667,14.0,270.0,246
143,19.94965277777778,50.01374388888889,24.0,90.0,372
144,19.963472222222222,50.03989277777778,11.0,315.0,171
145,19.945173611111112,50.07330777777778,50.0,180.0,497
146,19.97201388888889,50.06007388888889,1.0,270.0,919
147,19.93579861111111,50.072055,78.0,180.0,529
148,19.948229166666668,50.058616111111114,52.0,90.0,118
149,19.93572916666667,50.06581388888889,14.0,45.0,799
150,20.060416666666665,50.08779444444444,73.0,270.0,879
151,19.942465277777778,50.05929944444444,3.0,315.0,3
152,20.044652777777777,50.06993666666666,10.0,270.0,594
153,19.977430555555557,50.020896111111114,50.0,0.0,716
154,19.98298611111111,50.037660555555554,11.0,0.0,105
155,20.063125,50.084810555555556,6.0,180.0,791
156,19.97715277777778,50.02665888888889,6.0,135.0,818
157,19.889652777777776,50.018322222222224,18.0,315.0,922
158,19.95017361111111,50.01374388888889,50.0,270.0,95
159,19.94559027777778,50.04494944444444,77.0,315.0,322
160,19.92763888888889,50.01265055555555,78.0,0.0,578
161,19.939097222222223,50.05911722222222,73.0,90.0,2
162,20.065208333333334,50.087270555555556,50.0,0.0,809
163,19.936875,50.070232777777775,78.0,315.0,673
164,19.978506944444444,50.040644444444446,50.0,90.0,817
165,19.889270833333335,50.01855,52.0,315.0,263
166,20.06329861111111,50.07531222222222,22.0,225.0,76
167,20.070381944444446,50.06866111111111,10.0,315.0,359
168,20.11746527777778,50.072601666666664,10.0,90.0,590
169,20.004618055555557,50.093602777777775,9.0,90.0,508
170,20.023645833333333,50.015816666666666,3.0,225.0,430
171,20.020659722222224,50.07576777777778,1.0,45.0,978
172,19.93309027777778,50.05909444444445,73.0,180.0,215
173,19.93409722222222,50.08387666666667,3.0,0.0,758
174,19.940798611111113,50.036863333333336,78.0,180.0,412
175,19.936875,50.030235,14.0,180.0,793
176,19.955659722222222,50.04506333333333,73.0,315.0,13
177,19.91545138888889,50.03114611111111,18.0,225.0,292
178,19.945138888888888,50.05693055555555,1.0,135.0,185
179,19.93045138888889,50.04841166666667,52.0,225.0,391
180,19.934895833333332,50.08255555555556,18.0,315.0,162
181,19.999375,50.014381666666665,9.0,90.0,166
182,19.93076388888889,50.018185555555554,78.0,0.0,604
183,19.982847222222222,50.07109833333333,10.0,45.0,822
184,19.9275,50.01274166666666,79.0,0.0,430
185,19.941145833333334,50.052010555555555,73.0,135.0,288
186,19.989131944444445,50.01870944444445,3.0,135.0,250
187,20.043784722222224,50.08658722222222,1.0,90.0,641
188,20.005,50.016864444444444,3.0,270.0,447
189,19.95125,50.05107666666667,79.0,135.0,556
190,19.93076388888889,50.088865,18.0,135.0,904
191,19.939409722222223,50.05907166666667,14.0,90.0,611
192,19.973784722222224,50.044175,78.0,0.0,928
193,19.95513888888889,50.046657777777774,10.0,0.0,197
194,19.933923611111112,50.02447222222222,22.0,180.0,557
195,19.96697916666667,50.059982777777776,1.0,45.0,938
196,20.065798611111113,50.09540222222222,79.0,315.0,149
197,19.958680555555556,50.06611,78.0,0.0,967
198,19.96607638888889,50.01406277777778,50.0,225.0,942
199,19.933923611111112,50.05902611111111,18.0,225.0,971
200,19.903159722222224,50.06298944444445,14.0,270.0,60
201,19.939131944444444,50.066383333333334,78.0,45.0,325
202,19.94732638888889,50.044129444444444,11.0,225.0,686
203,19.94013888888889,50.05595111111111,6.0,180.0,609
204,19.935868055555556,50.072465,18.0,0.0,137
205,20.019548611111112,50.01604444444445,3.0,90.0,617
206,19.9409375,50.07583611111111,73.0,270.0,188
207,19.938125,50.07850111111111,3.0,45.0,420
208,19.88861111111111,50.018367777777776,18.0,180.0,105
209,19.99875,50.03989277777778,78.0,270.0,205
210,19.93402777777778,50.05902611111111,6.0,90.0,936
211,19.8990625,50.021625,18.0,45.0,174
212,19.9425,50.059686666666664,24.0,225.0,293
213,19.940798611111113,50.03695444444445,10.0,180.0,448
214,19.93857638888889,50.066315,18.0,90.0,207
215,19.9490625,50.01356166666667,50.0,0.0,467
216,20.054791666666667,50.06816,10.0,270.0,174
217,19.933298611111113,50.03194333333333,18.0,0.0,249
218,19.965520833333333,50.049573333333335,50.0,90.0,891
219,19.94611111111111,50.057272222222224,52.0,225.0,344
220,19.936354166666668,50.07346722222222,78.0,270.0,889
221,19.97076388888889,50.06652,73.0,90.0,407
222,20.02142361111111,50.076155,1.0,45.0,277
223,19.907430555555557,50.02779777777778,52.0,45.0,628
224,19.971145833333335,50.032626666666665,3.0,315.0,19
225,19.901736111111113,50.02442666666666,18.0,225.0,949
226,19.968888888888888,50.03479055555555,3.0,315.0,142
227,19.933611111111112,50.03087277777778,50.0,0.0,879
228,19.941423611111112,50.05150944444444,18.0,45.0,617
229,19.996076388888888,50.06540388888889,1.0,270.0,945
230,19.938229166666666,50.0739,73.0,225.0,433
231,20.052777777777777,50.06850166666667,10.0,270.0,776
232,19.945208333333333,50.06775,3.0,0.0,298
233,19.926840277777778,50.01322,78.0,315.0,596
234,20.003923611111112,50.01652277777778,3.0,45.0,955
235,19.944895833333334,50.06447,3.0,180.0,549
236,19.933923611111112,50.02447222222222,22.0,180.0,966
237,20.065243055555555,50.09531111111111,73.0,225.0,631
238,19.93927083333333,50.079594444444446,50.0,45.0,447
239,19.96697916666667,50.03668111111111,11.0,135.0,174
240,19.957291666666666,50.05752277777778,52.0,270.0,111
241,19.981458333333332,50.04071277777778,50.0,270.0,831
242,20.057743055555555,50.08936611111111,73.0,45.0,391
243,20.058993055555554,50.09068722222222,1.0,225.0,348
244,19.9365625,50.02964277777778,79.0,0.0,647
245,19.945798611111112,50.056042222222224,79.0,315.0,467
246,20.065277777777776,50.095288333333336,73.0,225.0,330
247,20.05579861111111,50.08784,1.0,270.0,345
248,19.936840277777776,50.07349,78.0,90.0,281
249,20.065729166666667,50.09535666666667,1.0,315.0,277
250,20.013194444444444,50.094195,14.0,315.0,345
251,19.98642361111111,50.063809444444445,24.0,270.0,166
252,19.889305555555556,50.01857277777778,18.0,315.0,123
253,19.944930555555555,50.06447,3.0,180.0,89
254,19.99079861111111,50.01775277777778,3.0,315.0,770
255,19.903159722222224,50.06292111111111,24.0,270.0,641
256,19.943020833333332,50.0493,73.0,0.0,806
257,20.06590277777778,50.079571666666666,73.0,180.0,10
258,19.97763888888889,50.02144277777778,6.0,180.0,371
259,20.06517361111111,50.094878333333334,73.0,180.0,654
260,20.0653125,50.095288333333336,73.0,225.0,967
261,19.935902777777777,50.071781666666666,18.0,0.0,994
262,19.91378472222222,50.05299,1.0,225.0,710
263,20.02309027777778,50.015657222222224,73.0,225.0,304
264,19.996076388888888,50.094923888888886,14.0,45.0,136
265,19.91371527777778,50.05292166666667,6.0,225.0,461
266,20.011666666666667,50.073922777777774,10.0,90.0,40
267,19.92767361111111,50.01262777777778,22.0,0.0,990
268,19.945,50.06431055555556,77.0,0.0,197
269,19.97111111111111,50.032626666666665,11.0,315.0,540
270,20.023020833333334,50.015657222222224,9.0,225.0,136
271,19.935555555555556,50.06579111111111,73.0,225.0,3
272,19.984375,50.07216888888889,79.0,45.0,912
273,19.9509375,50.05132722222222,24.0,135.0,282
274,19.996111111111112,50.065495,1.0,270.0,570
275,19.983645833333334,50.06280722222222,1.0,225.0,909
276,20.038402777777776,50.07253333333333,22.0,225.0,918
277,20.065625,50.09544777777778,1.0,315.0,432
278,20.000833333333333,50.040371111111114,11.0,45.0,543
279,19.88864583333333,50.018367777777776,52.0,180.0,359
280,20.015694444444446,50.092441111111114,14.0,135.0,264
281,19.94357638888889,50.04788777777778,6.0,0.0,46
282,19.948854166666667,50.058684444444445,79.0,270.0,376
283,19.938819444444444,50.05914,18.0,270.0,49
284,19.953229166666667,50.049231666666664,10.0,315.0,339
285,19.92107638888889,50.03162444444445,11.0,90.0,772
286,19.9590625,50.065358333333336,79.0,180.0,453
287,19.93638888888889,50.02948333333333,79.0,180.0,356
288,19.91378472222222,50.05287611111111,2.0,225.0,333
289,19.932118055555556,50.04891277777778,52.0,45.0,513
290,19.91204861111111,50.029756666666664,52.0,225.0,430
291,20.02371527777778,50.015885,73.0,270.0,984
292,20.006875,50.01665944444444,3.0,90.0,183
293,19.976388888888888,50.05961833333333,1.0,270.0,489
294,19.9590625,50.05809222222222,10.0,180.0,342
295,19.942881944444444,50.07531222222222,50.0,315.0,227
296,20.06798611111111,50.069139444444446,73.0,90.0,802
297,19.931493055555556,50.088705555555556,18.0,90.0,144
298,20.06423611111111,50.09403555555556,79.0,225.0,659
299,19.9259375,50.03431222222222,52.0,180.0,767
300,19.997222222222224,50.0739,73.0,90.0,986
301,20.011701388888888,50.10209888888889,52.0,135.0,643
302,19.9640625,50.04993777777778,78.0,270.0,814
303,19.964826388888888,50.06654277777778,9.0,270.0,306
304,19.913819444444446,50.05296722222222,6.0,225.0,432
305,20.022743055555555,50.015406666666664,73.0,90.0,501
306,19.941319444444446,50.051919444444444,73.0,135.0,61
307,19.944097222222222,50.05777333333333,14.0,315.0,242
308,19.93138888888889,50.04875333333333,3.0,45.0,670
309,20.065347222222222,50.079161666666664,73.0,90.0,676
310,19.903159722222224,50.06296666666667,24.0,270.0,357
311,20.023263888888888,50.072852222222224,10.0,270.0,368
312,19.93142361111111,50.088591666666666,50.0,90.0,631
313,19.903125,50.06292111111111,24.0,270.0,830
314,19.984166666666667,50.06314888888889,1.0,45.0,7
315,19.931493055555556,50.088728333333336,18.0,90.0,367
316,20.028229166666666,50.07237388888889,10.0,270.0,791
317,19.9315625,50.08904722222222,50.0,315.0,205
318,19.918541666666666,50.05260277777778,1.0,270.0,652
319,20.023020833333334,50.015611666666665,9.0,225.0,81
320,19.991145833333334,50.01754777777778,3.0,315.0,2
321,19.936875,50.03025777777778,78.0,180.0,429
322,20.005590277777777,50.06743111111111,1.0,90.0,503
323,19.927534722222223,50.01271888888889,79.0,0.0,776
324,19.93826388888889,50.07722555555556,50.0,135.0,143
325,19.996006944444446,50.09481,14.0,45.0,215
326,19.938506944444445,50.06617833333333,73.0,270.0,931
327,19.981145833333333,50.040667222222226,50.0,90.0,206
328,19.95923611111111,50.058525,78.0,0.0,745
329,19.918194444444445,50.06018777777778,14.0,270.0,956
330,20.011875,50.069116666666666,1.0,45.0,104
331,20.04451388888889,50.08672388888889,1.0,270.0,910
332,19.9646875,50.03891333333333,3.0,135.0,781
333,19.982222222222223,50.04062166666667,50.0,90.0,250
334,19.93826388888889,50.07380888888889,18.0,225.0,400
335,19.948854166666667,50.013083333333334,50.0,45.0,162
336,20.001493055555557,50.03996111111111,78.0,180.0,136
337,19.888680555555556,50.018345,11.0,180.0,66
338,19.931805555555556,50.08879666666667,3.0,315.0,849
339,20.065381944444443,50.095288333333336,1.0,270.0,573
340,19.93371527777778,50.02403944444445,78.0,180.0,624
341,19.928159722222222,50.014495555555555,78.0,90.0,180
342,19.999305555555555,50.014381666666665,9.0,90.0,178
343,20.062395833333333,50.092965,1.0,225.0,759
344,19.957604166666666,50.07401388888889,2.0,45.0,32
345,20.015763888888888,50.09235,9.0,315.0,42
346,20.016770833333332,50.07349,79.0,90.0,617
347,20.063055555555554,50.09326111111111,1.0,45.0,695
348,19.943402777777777,50.048115555555555,6.0,180.0,673
349,19.94565972222222,50.04317277777778,10.0,45.0,339
350,19.991215277777776,50.01732,3.0,135.0,544
351,19.937083333333334,50.05927666666667,1.0,270.0,523
352,20.018402777777776,50.091097222222224,52.0,270.0,110
353,20.0121875,50.10193944444445,52.0,135.0,973
354,19.938125,50.068957222222224,18.0,135.0,44
355,20.00454861111111,50.06720333333333,14.0,45.0,359
356,19.934965277777778,50.065244444444446,18.0,225.0,147
357,19.996354166666666,50.095037777777776,9.0,45.0,206
358,19.903159722222224,50.06294388888889,24.0,270.0,915
359,19.9340625,50.08378555555556,50.0,135.0,528
360,20.019479166666667,50.01602166666667,3.0,90.0,224
361,20.004270833333333,50.074241666666666,52.0,270.0,809
362,19.947395833333335,50.04403833333333,79.0,225.0,367
363,19.98357638888889,50.071599444444445,73.0,225.0,380
364,19.972118055555555,50.06654277777778,52.0,90.0,959
365,20.0171875,50.072943333333335,14.0,0.0,665
366,19.93079861111111,50.08877388888889,50.0,135.0,766
367,19.94065972222222,50.07590444444445,73.0,270.0,647
368,20.058854166666666,50.09057333333333,1.0,225.0,830
369,19.976805555555554,50.03340111111111,11.0,225.0,728
370,19.894166666666667,50.018367777777776,18.0,90.0,198
371,19.982881944444443,50.062533888888886,14.0,45.0,140
372,20.00170138888889,50.074150555555555,52.0,270.0,728
373,19.91375,50.05276222222222,6.0,135.0,188
374,19.91378472222222,50.05301277777778,1.0,225.0,956
375,20.005069444444445,50.06736277777778,1.0,270.0,780
376,20.066979166666666,50.06968611111111,73.0,315.0,220
377,20.023368055555554,50.01529277777778,73.0,90.0,220
378,20.02829861111111,50.07235111111111,73.0,270.0,376
379,19.948402777777776,50.01353888888889,24.0,225.0,721
380,19.931493055555556,50.08877388888889,3.0,90.0,889
381,19.9340625,50.08389944444444,50.0,315.0,543
382,20.027118055555555,50.079435,52.0,225.0,317
383,19.90392361111111,50.062556666666666,24.0,315.0,679
384,19.958993055555556,50.05772777777778,78.0,0.0,49
385,19.974166666666665,50.01609,6.0,270.0,450
386,19.942465277777778,50.050917222222225,73.0,0.0,840
387,19.93076388888889,50.08879666666667,18.0,135.0,19
388,19.987083333333334,50.040644444444446,78.0,90.0,617
389,20.037847222222222,50.08503833333334,79.0,45.0,416
390,19.903159722222224,50.06298944444445,14.0,270.0,61
391,19.958645833333332,50.066155555555554,73.0,0.0,149
392,19.932152777777777,50.062579444444445,2.0,225.0,370
393,20.065694444444443,50.09547055555556,79.0,315.0,534
394,20.117395833333333,50.07264722222222,10.0,90.0,299
395,19.99920138888889,50.07399111111111,73.0,270.0,180
396,19.930729166666666,50.08902444444445,18.0,225.0,448
397,19.95125,50.050917222222225,24.0,135.0,870
398,20.019479166666667,50.01599888888889,3.0,90.0,850
399,19.940277777777776,50.050803333333334,52.0,90.0,514
400,19.927604166666665,50.01253666666667,78.0,45.0,721
401,19.943090277777777,50.049345555555554,78.0,0.0,596
402,19.9309375,50.088865,3.0,135.0,408
403,19.945069444444446,50.045427777777775,77.0,135.0,299
