mx,my,mz,theta,phi,time,R
0.706791942812977,0.7040373534435541,0.0691126220805844,86.03697923263667,44.88813235943669,0.0,114.66040285935115
0.7145179613813895,0.6965480422603394,0.06545920627896284,86.2467801218498,44.270377950893575,1e-12,114.27410193093053
0.7238296085896393,0.6867885407643026,0.06627365995483588,86.2000138068478,43.49583016659962,2e-12,113.80851957051803
0.7293935198632701,0.6808543072081592,0.06650192130733672,86.18690647858084,43.02871911284121,3e-12,113.5303240068365
0.7391746036983994,0.6698077221736558,0.07055863210021163,85.95392618100284,42.181495402690956,4e-12,113.04126981508003
0.7444954861429326,0.6642805803660138,0.06676662086245339,86.17170652880063,41.74112981118113,5.0000000000000005e-12,112.77522569285337
0.7512981624211252,0.6563837994374548,0.06863948556546332,86.06415248871825,41.14261330818818,6e-12,112.43509187894374
0.7581998493739479,0.6487553484896307,0.06518808338508264,86.2623475694953,40.55202205470129,7e-12,112.0900075313026
0.7636837130758714,0.6426283500216521,0.06177370096650601,86.45837274045256,40.080106297793634,8e-12,111.81581434620644
0.7717438010890145,0.6326833543986663,0.06421276000555853,86.31834681845308,39.345245749059,9e-12,111.41280994554927
0.7791554780146166,0.6240046560825018,0.05945527955676445,86.59145323414023,38.69029796815812,1.0000000000000001e-11,111.04222609926917
0.784099106646181,0.6181408505549979,0.05559208425490934,86.81316528349957,38.250313493128246,1.1e-11,110.79504466769095
0.7889487529473648,0.6119587368563109,0.055374810230161955,86.82563337389769,37.79942660025364,1.2e-11,110.55256235263177
0.796414854512189,0.6021956387601859,0.05553190227734306,86.81661879166104,37.09413312282235,1.3e-11,110.17925727439055
0.8047440021021384,0.5911023333708028,0.05463627516793065,86.86801247683984,36.29810832525706,1.4e-11,109.76279989489308
0.8095420764666756,0.5845315797316429,0.05444684312660104,86.87888231306557,35.83124760086039,1.5e-11,109.52289617666622
0.8150445109217788,0.5769795134258703,0.0528874872075098,86.96835577720844,35.29512215918287,1.6e-11,109.24777445391106
0.8186274991063107,0.5719079440495352,0.052633841204883576,86.98290889246857,34.938844672592346,1.7e-11,109.06862504468447
0.8234309217940152,0.5652619975194045,0.04940031572602902,87.16841791028573,34.46849502334302,1.8e-11,108.82845391029925
0.8279473619366552,0.5587455333198766,0.048027022156491496,87.24719536791427,34.01369525021093,1.9e-11,108.60263190316724
0.8326568214842801,0.5517365879108671,0.04763774969674152,87.26952459564296,33.52932417527961,2.0000000000000002e-11,108.367158925786
0.8375592667594624,0.5440412401628253,0.05013585211649156,87.1262224899562,33.00596081754543,2.1000000000000002e-11,108.12203666202689
0.842177635076074,0.536816775982061,0.0506416824552347,87.09720368289045,32.51405339817662,2.2e-11,107.8911182461963
0.8493911129152609,0.5258855556266386,0.04448729800556345,87.45022405828044,31.76299162149967,2.3e-11,107.53044435423695
0.8537004783159717,0.5189801550524119,0.043070778781624845,87.53146252658198,31.2961841033275,2.4e-11,107.31497608420142
0.8575026285750329,0.5125502826229164,0.04451347852142739,87.4487225377602,30.86779285076027,2.5e-11,107.12486857124836
0.8611199387089576,0.5066875204418181,0.04171579780374966,87.60916708027503,30.472780223424678,2.6e-11,106.94400306455212
0.8644968890623269,0.5007467857140292,0.04356357880875913,87.50320063715218,30.08092077858269,2.7e-11,106.77515554688365
0.8669217934245941,0.4962439858641201,0.04678151963303659,87.31863772706275,29.787715501358882,2.8e-11,106.6539103287703
0.8726157652273475,0.48612898068009186,0.047120488321172195,87.29919480997677,29.121915915051922,2.9e-11,106.36921173863263
0.8770028609862046,0.47799405065736794,0.04886378370709567,87.19919610199827,28.59176878959312,3e-11,106.14985695068977
0.8790242433180004,0.4743963018051798,0.0475870622415943,87.27243207030435,28.355076156468154,3.1e-11,106.04878783409998
