current_density,frequencies,amplitudes
3000000000.0,18650013321.438084,92.84028657124712
3000000000.0,18657156183.682983,92.80474346176761
3000000000.0,18664299045.927887,92.76922755637837
3000000000.0,18671441908.172787,92.73373882512355
3000000000.0,18678584770.41769,92.69827723558602
3000000000.0,18685727632.66259,92.66284275780066
3000000000.0,18692870494.907494,92.62743535957965
3000000000.0,18700013357.152393,92.5920550108089
3000000000.0,18707156219.397297,92.55670168019935
3000000000.0,18714299081.642197,92.52137533650394
3000000000.0,18721441943.8871,92.48607594903966
3000000000.0,18728584806.132,92.4508034870813
3000000000.0,18735727668.376904,92.41555791978753
3000000000.0,18742870530.621803,92.38033921627122
3000000000.0,18750013392.866707,92.34514734633731
3000000000.0,18757156255.111607,92.30998227872847
3000000000.0,18764299117.35651,92.274843982782
3000000000.0,18771441979.60141,92.23973242872187
3000000000.0,18778584841.846313,92.20464758471473
3000000000.0,18785727704.091213,92.16958942205754
3000000000.0,18792870566.336117,92.13455790830686
3000000000.0,18800013428.581017,92.0995530152523
3000000000.0,18807156290.82592,92.06457471028381
3000000000.0,18814299153.07082,92.02962296548449
3000000000.0,18821442015.315723,91.99469774836254
3000000000.0,18828584877.560623,91.95979903064023
3000000000.0,18835727739.805527,91.92492678066847
3000000000.0,18842870602.050426,91.89008096912056
3000000000.0,18850013464.295326,91.85526156625954
3000000000.0,18857156326.54023,91.82046854100105
3000000000.0,18864299188.78513,91.78570186458636
3000000000.0,18871442051.030033,91.75096150587744
3000000000.0,18878584913.274933,91.71624743641088
3000000000.0,18885727775.519836,91.68155962496131
3000000000.0,18892870637.764736,91.64689804245042
3000000000.0,18900013500.00964,91.61226265941936
3000000000.0,18907156362.25454,91.57765344573184
3000000000.0,18914299224.499443,91.54307037165466
3000000000.0,18921442086.744343,91.50851340771455
3000000000.0,18928584948.989246,91.47398252464332
3000000000.0,18935727811.234146,91.43947769252705
3000000000.0,18942870673.47905,91.40499888203898
3000000000.0,18950013535.72395,91.37054606389749
3000000000.0,18957156397.968853,91.33611920830909
3000000000.0,18964299260.213753,91.30171828683656
3000000000.0,18971442122.458656,91.26734326880621
3000000000.0,18978584984.703556,91.23299412636086
3000000000.0,18985727846.94846,91.19867082914097
3000000000.0,18992870709.19336,91.16437334901362
3000000000.0,19000013571.438263,91.13010165609809
3000000000.0,19007156433.683163,91.09585572154187
3000000000.0,19014299295.928066,91.06163551660413
3000000000.0,19021442158.172966,91.02744101171824
3000000000.0,19028585020.41787,90.9932721788024
3000000000.0,19035727882.66277,90.95912898767477
3000000000.0,19042870744.907673,90.92501141121059
3000000000.0,19050013607.152573,90.8909194188552
3000000000.0,19057156469.397476,90.85685298314947
3000000000.0,19064299331.642376,90.82281207432071
3000000000.0,19071442193.88728,90.78879666465286
3000000000.0,19078585056.13218,90.75480672484618
3000000000.0,19085727918.377083,90.7208422264052
3000000000.0,19092870780.621983,90.68690314132841
3000000000.0,19100013642.866882,90.6529894402406
3000000000.0,19107156505.111786,90.61910109456744
3000000000.0,19114299367.356686,90.58523807776743
3000000000.0,19121442229.60159,90.55140035950448
3000000000.0,19128585091.84649,90.51758791190454
3000000000.0,19135727954.091393,90.48380070687323
3000000000.0,19142870816.336292,90.45003871624266
3000000000.0,19150013678.581196,90.41630191124396
3000000000.0,19157156540.826096,90.38259026445472
3000000000.0,19164299403.071,90.34890374729221
3000000000.0,19171442265.3159,90.31524233187127
3000000000.0,19178585127.560802,90.28160598984954
3000000000.0,19185727989.805702,90.24799469343166
3000000000.0,19192870852.050606,90.21440841497555
3000000000.0,19200013714.295506,90.18084712566753
3000000000.0,19207156576.54041,90.14731079858625
3000000000.0,19214299438.78531,90.11379940502428
3000000000.0,19221442301.030212,90.08031291834257
3000000000.0,19228585163.275112,90.04685130953384
3000000000.0,19235728025.520016,90.013414551852
3000000000.0,19242870887.764915,89.98000261689643
3000000000.0,19250013750.00982,89.94661547785837
3000000000.0,19257156612.25472,89.91325310606862
3000000000.0,19264299474.499622,89.87991547471619
3000000000.0,19271442336.744522,89.8466025563453
3000000000.0,19278585198.989426,89.81331432309464
3000000000.0,19285728061.234325,89.78005074796594
3000000000.0,19292870923.47923,89.74681180259005
3000000000.0,19300013785.72413,89.71359746098628
3000000000.0,19307156647.969032,89.68040769512473
3000000000.0,19314299510.213932,89.64724247761906
3000000000.0,19321442372.458836,89.61410178178183
3000000000.0,19328585234.703735,89.58098557976257
3000000000.0,19335728096.94864,89.5478938450527
3000000000.0,19342870959.19354,89.51482654986553
3000000000.0,19350013821.43844,89.48178366818846
3000000000.0,19357156683.683342,89.44876517098965
3000000000.0,19364299545.92824,89.41577103427154
3000000000.0,19371442408.173145,89.38280122865832
3000000000.0,19378585270.418045,89.3498557279526
3000000000.0,19385728132.66295,89.31693450540533
3000000000.0,19392870994.90785,89.2840375341565
3000000000.0,19400013857.152752,89.25116478757383
3000000000.0,19407156719.39765,89.21831623859293
3000000000.0,19414299581.642555,89.18549186094262
3000000000.0,19421442443.887455,89.15269162705654
3000000000.0,19428585306.13236,89.11991551135422
3000000000.0,19435728168.37726,89.0871634866403
3000000000.0,19442871030.62216,89.05443552666685
3000000000.0,19450013892.86706,89.02173160472847
3000000000.0,19457156755.111965,88.98905169450863
3000000000.0,19464299617.356865,88.95639576928006
3000000000.0,19471442479.60177,88.92376380281354
3000000000.0,19478585341.84667,88.89115576898097
3000000000.0,19485728204.09157,88.85857164096765
3000000000.0,19492871066.33647,88.8260113931659
3000000000.0,19500013928.581375,88.7934749985469
3000000000.0,19507156790.826275,88.76096243192906
3000000000.0,19514299653.07118,88.72847366601242
3000000000.0,19521442515.31608,88.69600867525841
3000000000.0,19528585377.56098,88.66356743368628
3000000000.0,19535728239.80588,88.63114991501298
3000000000.0,19542871102.050785,88.59875609298268
3000000000.0,19550013964.295685,88.56638594258669
3000000000.0,19557156826.54059,88.53403943649069
3000000000.0,19564299688.78549,88.50171655023402
3000000000.0,19571442551.03039,88.46941725648237
3000000000.0,19578585413.27529,88.43714153109197
3000000000.0,19585728275.520195,88.40488934637281
3000000000.0,19592871137.765095,88.37266067845572
3000000000.0,19600014000.009995,88.34045550017578
3000000000.0,19607156862.254898,88.30827378686759
3000000000.0,19614299724.499798,88.27611551222029
3000000000.0,19621442586.7447,88.24398065079728
3000000000.0,19628585448.9896,88.21186917761062
3000000000.0,19635728311.234505,88.17978106603901
3000000000.0,19642871173.479404,88.14771629205612
3000000000.0,19650014035.724308,88.11567482787139
3000000000.0,19657156897.969208,88.0836566509379
3000000000.0,19664299760.21411,88.05166173387563
3000000000.0,19671442622.45901,88.01969005254016
3000000000.0,19678585484.703915,87.98774158050773
3000000000.0,19685728346.948814,87.95581629345337
3000000000.0,19692871209.193718,87.92391416547107
3000000000.0,19700014071.438618,87.89203517192702
3000000000.0,19707156933.68352,87.860179287583
3000000000.0,19714299795.92842,87.82834648653886
3000000000.0,19721442658.173325,87.79653674472382
3000000000.0,19728585520.418224,87.76475003665654
3000000000.0,19735728382.663128,87.73298633733329
3000000000.0,19742871244.908028,87.70124562200846
3000000000.0,19750014107.15293,87.66952786513497
3000000000.0,19757156969.39783,87.6378330428138
3000000000.0,19764299831.642735,87.60616112883052
3000000000.0,19771442693.887634,87.57451209992898
3000000000.0,19778585556.132538,87.54288592982479
3000000000.0,19785728418.377438,87.51128259490231
3000000000.0,19792871280.62234,87.47970206967057
3000000000.0,19800014142.86724,87.44814433000609
3000000000.0,19807157005.112144,87.41660935088706
3000000000.0,19814299867.357044,87.38509710785478
3000000000.0,19821442729.601948,87.35360757671256
3000000000.0,19828585591.846848,87.32214073147476
3000000000.0,19835728454.091747,87.2906965493764
3000000000.0,19842871316.33665,87.25927500492021
3000000000.0,19850014178.58155,87.22787607426793
3000000000.0,19857157040.826454,87.19649973261664
3000000000.0,19864299903.071354,87.16514595559546
3000000000.0,19871442765.316257,87.1338147190395
3000000000.0,19878585627.561157,87.10250599882659
3000000000.0,19885728489.80606,87.07121977014961
3000000000.0,19892871352.05096,87.03995600900545
3000000000.0,19900014214.295864,87.00871469146219
3000000000.0,19907157076.540764,86.97749579320487
3000000000.0,19914299938.785667,86.94629929031107
3000000000.0,19921442801.030567,86.91512515802106
3000000000.0,19928585663.27547,86.88397337288013
3000000000.0,19935728525.52037,86.85284391080887
3000000000.0,19942871387.765274,86.82173674769476
3000000000.0,19950014250.010174,86.79065185962173
3000000000.0,19957157112.255077,86.7595892227908
3000000000.0,19964299974.499977,86.72854881301313
3000000000.0,19971442836.74488,86.69753060665285
3000000000.0,19978585698.98978,86.66653457981108
3000000000.0,19985728561.234684,86.63556070901654
3000000000.0,19992871423.479584,86.60460896969008
3000000000.0,20000014285.724487,86.57367933952219
3000000000.0,20007157147.969387,86.5427717934693
3000000000.0,20014300010.21429,86.5118863089015
3000000000.0,20021442872.45919,86.4810228610846
3000000000.0,20028585734.704094,86.4501814274551
3000000000.0,20035728596.948994,86.41936198410849
3000000000.0,20042871459.193897,86.38856450745025
3000000000.0,20050014321.438797,86.35778897431305
3000000000.0,20057157183.6837,86.32703536068742
3000000000.0,20064300045.9286,86.29630364379818
3000000000.0,20071442908.173504,86.26559379962347
3000000000.0,20078585770.418404,86.23490580555887
3000000000.0,20085728632.663303,86.20423963749448
3000000000.0,20092871494.908207,86.17359527305173
3000000000.0,20100014357.153107,86.14297268808124
3000000000.0,20107157219.39801,86.1123718600239
3000000000.0,20114300081.64291,86.0817927652155
3000000000.0,20121442943.887814,86.05123538090953
3000000000.0,20128585806.132713,86.02069968384318
3000000000.0,20135728668.377617,85.9901856510741
3000000000.0,20142871530.622517,85.9596932593422
3000000000.0,20150014392.86742,85.92922248582545
3000000000.0,20157157255.11232,85.89877330697368
3000000000.0,20164300117.357224,85.8683457009521
3000000000.0,20171442979.602123,85.83793964326134
3000000000.0,20178585841.847027,85.80755511262318
3000000000.0,20185728704.091927,85.77719208533273
3000000000.0,20192871566.33683,85.74685053931861
3000000000.0,20200014428.58173,85.71653045016946
3000000000.0,20207157290.826633,85.68623179731225
3000000000.0,20214300153.071533,85.65595455589852
3000000000.0,20221443015.316437,85.62569870479929
3000000000.0,20228585877.561337,85.59546422064794
3000000000.0,20235728739.80624,85.56525108091037
3000000000.0,20242871602.05114,85.53505926307682
3000000000.0,20250014464.296043,85.50488874427676
3000000000.0,20257157326.540943,85.47473950281658
3000000000.0,20264300188.785847,85.44461151500191
3000000000.0,20271443051.030746,85.41450475940526
3000000000.0,20278585913.27565,85.3844192129974
3000000000.0,20285728775.52055,85.35435485375794
3000000000.0,20292871637.765453,85.32431165893821
3000000000.0,20300014500.010353,85.29428960652254
3000000000.0,20307157362.255257,85.26428867387425
3000000000.0,20314300224.500156,85.23430883935173
3000000000.0,20321443086.74506,85.20435007951663
3000000000.0,20328585948.98996,85.17441237334059
3000000000.0,20335728811.23486,85.14449569787328
3000000000.0,20342871673.479763,85.11460003173086
3000000000.0,20350014535.724663,85.08472535192996
3000000000.0,20357157397.969566,85.05487163792976
3000000000.0,20364300260.214466,85.02503886458605
3000000000.0,20371443122.45937,84.99522701277118
3000000000.0,20378585984.70427,84.96543605957622
3000000000.0,20385728846.949173,84.93566598281826
3000000000.0,20392871709.194073,84.90591676075267
3000000000.0,20400014571.438976,84.87618837133033
3000000000.0,20407157433.683876,84.84648079344437
3000000000.0,20414300295.92878,84.81679400373098
3000000000.0,20421443158.17368,84.78712798203954
3000000000.0,20428586020.418583,84.75748270498852
3000000000.0,20435728882.663483,84.72785815242138
3000000000.0,20442871744.908386,84.698254301056
3000000000.0,20450014607.153286,84.66867113058568
3000000000.0,20457157469.39819,84.63910861827917
3000000000.0,20464300331.64309,84.6095667430654
3000000000.0,20471443193.887993,84.58004548339504
3000000000.0,20478586056.132893,84.55054481739464
3000000000.0,20485728918.377796,84.52106472368317
3000000000.0,20492871780.622696,84.49160518044769
3000000000.0,20500014642.8676,84.46216616702745
3000000000.0,20507157505.1125,84.4327476609924
3000000000.0,20514300367.357403,84.4033496415428
3000000000.0,20521443229.602303,84.37397208701499
3000000000.0,20528586091.847206,84.34461497610484
3000000000.0,20535728954.092106,84.31527828773972
3000000000.0,20542871816.33701,84.28596200037738
3000000000.0,20550014678.58191,84.25666609240044
3000000000.0,20557157540.826813,84.22739054320793
3000000000.0,20564300403.071712,84.19813533129337
3000000000.0,20571443265.316616,84.16890043539557
3000000000.0,20578586127.561516,84.13968583406346
3000000000.0,20585728989.806416,84.11049150715421
3000000000.0,20592871852.05132,84.08131743233199
3000000000.0,20600014714.29622,84.05216358983446
3000000000.0,20607157576.541122,84.023029957328
3000000000.0,20614300438.786022,83.99391651503412
3000000000.0,20621443301.030926,83.96482324092918
3000000000.0,20628586163.275826,83.93575011474975
3000000000.0,20635729025.52073,83.90669711502751
3000000000.0,20642871887.76563,83.87766422117602
3000000000.0,20650014750.010532,83.84865141260559
3000000000.0,20657157612.255432,83.81965866812172
3000000000.0,20664300474.500336,83.79068596706169
3000000000.0,20671443336.745235,83.76173328827173
3000000000.0,20678586198.99014,83.7328006115688
3000000000.0,20685729061.23504,83.70388791585141
3000000000.0,20692871923.479942,83.67499518071214
3000000000.0,20700014785.724842,83.64612238517955
3000000000.0,20707157647.969746,83.61726950891202
3000000000.0,20714300510.214645,83.58843653070069
3000000000.0,20721443372.45955,83.55962343101226
3000000000.0,20728586234.70445,83.5308301883534
3000000000.0,20735729096.949352,83.50205678279802
3000000000.0,20742871959.194252,83.47330319330239
3000000000.0,20750014821.439156,83.4445694000213
3000000000.0,20757157683.684055,83.41585538187586
3000000000.0,20764300545.92896,83.3871611192685
3000000000.0,20771443408.17386,83.35848659096912
3000000000.0,20778586270.418762,83.32983177714209
3000000000.0,20785729132.663662,83.30119665736112
3000000000.0,20792871994.908566,83.27258121102422
3000000000.0,20800014857.153465,83.24398541863383
3000000000.0,20807157719.39837,83.215409259001
3000000000.0,20814300581.64327,83.18685271288702
3000000000.0,20821443443.888172,83.15831575868849
3000000000.0,20828586306.13307,83.12979837808595
3000000000.0,20835729168.37797,83.10130054928803
3000000000.0,20842872030.622875,83.0728222534663
3000000000.0,20850014892.867775,83.04436346951321
3000000000.0,20857157755.11268,83.01592417838698
3000000000.0,20864300617.35758,82.98750435908897
3000000000.0,20871443479.60248,82.959103992416
3000000000.0,20878586341.84738,82.93072305781888
3000000000.0,20885729204.092285,82.90236153564746
3000000000.0,20892872066.337185,82.87401940585907
3000000000.0,20900014928.58209,82.84569664899706
3000000000.0,20907157790.82699,82.81739324471906
3000000000.0,20914300653.07189,82.78910917335574
3000000000.0,20921443515.31679,82.76084441474029
3000000000.0,20928586377.561695,82.73259895002789
3000000000.0,20935729239.806595,82.70437275846284
3000000000.0,20942872102.0515,82.67616582131461
3000000000.0,20950014964.2964,82.64797811759946
3000000000.0,20957157826.5413,82.6198096291522
3000000000.0,20964300688.7862,82.5916603350453
3000000000.0,20971443551.031105,82.56353021626391
3000000000.0,20978586413.276005,82.53541925335448
3000000000.0,20985729275.52091,82.50732742621938
3000000000.0,20992872137.76581,82.4792547160715
3000000000.0,21000015000.01071,82.45120110239552
3000000000.0,21007157862.25561,82.42316656723717
3000000000.0,21014300724.500515,82.39515108933546
3000000000.0,21021443586.745415,82.36715465053057
3000000000.0,21028586448.99032,82.33917723070952
3000000000.0,21035729311.235218,82.31121881105824
3000000000.0,21042872173.48012,82.28327937239376
3000000000.0,21050015035.72502,82.25535889458892
3000000000.0,21057157897.969925,82.22745735885493
3000000000.0,21064300760.214825,82.19957474562489
3000000000.0,21071443622.45973,82.17171103607508
3000000000.0,21078586484.704628,82.14386621075916
3000000000.0,21085729346.949528,82.11604025043522
3000000000.0,21092872209.19443,82.08823313575677
3000000000.0,21100015071.43933,82.06044484823714
3000000000.0,21107157933.684235,82.0326753682411
3000000000.0,21114300795.929134,82.0049246766118
3000000000.0,21121443658.174038,81.97719275431358
3000000000.0,21128586520.418938,81.94947958292948
3000000000.0,21135729382.66384,81.9217851427074
3000000000.0,21142872244.90874,81.89410941497383
3000000000.0,21150015107.153645,81.866452380539
3000000000.0,21157157969.398544,81.83881402109786
3000000000.0,21164300831.643448,81.81119431683655
3000000000.0,21171443693.888348,81.78359324980015
3000000000.0,21178586556.13325,81.75601080075644
3000000000.0,21185729418.37815,81.7284469500767
3000000000.0,21192872280.623055,81.70090167994769
3000000000.0,21200015142.867954,81.67337497155808
3000000000.0,21207158005.112858,81.64586680572468
3000000000.0,21214300867.357758,81.61837716400296
3000000000.0,21221443729.60266,81.5909060276965
3000000000.0,21228586591.84756,81.56345337759616
3000000000.0,21235729454.092464,81.5360191961961
3000000000.0,21242872316.337364,81.50860346332118
3000000000.0,21250015178.582268,81.48120616177684
3000000000.0,21257158040.827168,81.45382727186946
3000000000.0,21264300903.07207,81.42646677615008
3000000000.0,21271443765.31697,81.39912465515498
3000000000.0,21278586627.561874,81.37180089083039
3000000000.0,21285729489.806774,81.34449546454027
3000000000.0,21292872352.051678,81.31720835792082
3000000000.0,21300015214.296577,81.2899395525899
3000000000.0,21307158076.54148,81.26268902983212
3000000000.0,21314300938.78638,81.23545677154868
3000000000.0,21321443801.031284,81.20824275977418
3000000000.0,21328586663.276184,81.18104697497782
3000000000.0,21335729525.521084,81.15386940030584
3000000000.0,21342872387.765987,81.12671001620794
3000000000.0,21350015250.010887,81.09956880560732
3000000000.0,21357158112.25579,81.07244574899165
3000000000.0,21364300974.50069,81.04534082936516
3000000000.0,21371443836.745594,81.01825402768424
3000000000.0,21378586698.990494,80.99118532610291
3000000000.0,21385729561.235397,80.96413470686784
3000000000.0,21392872423.480297,80.93710215083834
3000000000.0,21400015285.7252,80.91008764153547
3000000000.0,21407158147.9701,80.88309115867195
3000000000.0,21414301010.215004,80.85611268672359
3000000000.0,21421443872.459904,80.82915220516648
3000000000.0,21428586734.704807,80.80220969860889
3000000000.0,21435729596.949707,80.77528514645522
3000000000.0,21442872459.19461,80.74837853311396
3000000000.0,21450015321.43951,80.72148983876487
3000000000.0,21457158183.684414,80.69461904689418
3000000000.0,21464301045.929314,80.6677661386204
3000000000.0,21471443908.174217,80.64093109691379
3000000000.0,21478586770.419117,80.61411390367853
3000000000.0,21485729632.66402,80.58731454074504
3000000000.0,21492872494.90892,80.56053299058158
3000000000.0,21500015357.153824,80.5337692357789
3000000000.0,21507158219.398724,80.50702325791926
3000000000.0,21514301081.643627,80.48029503986017
3000000000.0,21521443943.888527,80.45358456372828
3000000000.0,21528586806.13343,80.42689181206603
3000000000.0,21535729668.37833,80.40021676663095
3000000000.0,21542872530.623234,80.37355941038095
3000000000.0,21550015392.868134,80.34691972578594
3000000000.0,21557158255.113037,80.32029769476027
3000000000.0,21564301117.357937,80.29369330028598
3000000000.0,21571443979.602837,80.26710652436061
3000000000.0,21578586841.84774,80.24053735024974
3000000000.0,21585729704.09264,80.21398575927283
3000000000.0,21592872566.337543,80.18745173520793
3000000000.0,21600015428.582443,80.16093525980011
3000000000.0,21607158290.827347,80.13443631553129
3000000000.0,21614301153.072247,80.10795488676881
3000000000.0,21621444015.31715,80.08149095394683
3000000000.0,21628586877.56205,80.05504450095415
3000000000.0,21635729739.806953,80.02861550959113
3000000000.0,21642872602.051853,80.0022039641509
3000000000.0,21650015464.296757,79.97580984490132
3000000000.0,21657158326.541656,79.94943313679056
3000000000.0,21664301188.78656,79.92307382170851
3000000000.0,21671444051.03146,79.8967318826854
3000000000.0,21678586913.276363,79.87040730248778
3000000000.0,21685729775.521263,79.84410006371417
3000000000.0,21692872637.766167,79.81781014958217
3000000000.0,21700015500.011066,79.79153754272141
3000000000.0,21707158362.25597,79.76528222644649
3000000000.0,21714301224.50087,79.73904418328529
3000000000.0,21721444086.745773,79.71282339598244
3000000000.0,21728586948.990673,79.68661984819087
3000000000.0,21735729811.235577,79.66043352229607
3000000000.0,21742872673.480476,79.63426440197505
3000000000.0,21750015535.72538,79.60811246952244
3000000000.0,21757158397.97028,79.58197770904322
3000000000.0,21764301260.215183,79.55586010230186
3000000000.0,21771444122.460083,79.52975963390242
3000000000.0,21778586984.704987,79.5036762851082
3000000000.0,21785729846.949886,79.47761004084066
3000000000.0,21792872709.19479,79.4515608835952
3000000000.0,21800015571.43969,79.42552879653833
3000000000.0,21807158433.684593,79.39951376300985
3000000000.0,21814301295.929493,79.37351576580645
3000000000.0,21821444158.174393,79.34753478899049
3000000000.0,21828587020.419296,79.3215708150333
3000000000.0,21835729882.664196,79.29562382814895
3000000000.0,21842872744.9091,79.2696938108982
3000000000.0,21850015607.154,79.24378074705892
3000000000.0,21857158469.398903,79.21788461966226
3000000000.0,21864301331.643803,79.1920054123455
3000000000.0,21871444193.888706,79.16614310858489
3000000000.0,21878587056.133606,79.14029769177172
3000000000.0,21885729918.37851,79.11446914526788
3000000000.0,21892872780.62341,79.08865745280052
3000000000.0,21900015642.868313,79.06286259746597
3000000000.0,21907158505.113213,79.03708456331927
3000000000.0,21914301367.358116,79.011323333466
3000000000.0,21921444229.603016,78.98557889170196
3000000000.0,21928587091.84792,78.95985122136697
3000000000.0,21935729954.09282,78.9341403064964
3000000000.0,21942872816.337723,78.90844613057625
3000000000.0,21950015678.582623,78.88276867710263
3000000000.0,21957158540.827526,78.85710792984396
3000000000.0,21964301403.072426,78.8314638724637
3000000000.0,21971444265.31733,78.80583648893789
3000000000.0,21978587127.56223,78.78022576246738
3000000000.0,21985729989.807133,78.75463167755176
3000000000.0,21992872852.052032,78.72905421721701
3000000000.0,22000015714.296936,78.70349336575745
3000000000.0,22007158576.541836,78.67794910692467
3000000000.0,22014301438.78674,78.65242142468416
3000000000.0,22021444301.03164,78.62691030255108
3000000000.0,22028587163.276543,78.60141572458033
3000000000.0,22035730025.521442,78.57593767484876
3000000000.0,22042872887.766346,78.55047613706762
3000000000.0,22050015750.011246,78.52503109551074
3000000000.0,22057158612.25615,78.49960253337791
3000000000.0,22064301474.50105,78.47419043565736
3000000000.0,22071444336.74595,78.44879478569678
3000000000.0,22078587198.990852,78.42341556792084
3000000000.0,22085730061.235752,78.3980527660187
3000000000.0,22092872923.480656,78.37270636434424
3000000000.0,22100015785.725555,78.34737634703596
3000000000.0,22107158647.97046,78.32206269774514
3000000000.0,22114301510.21536,78.29676540124035
3000000000.0,22121444372.460262,78.27148444159621
3000000000.0,22128587234.705162,78.24621980233908
3000000000.0,22135730096.950066,78.22097146848934
3000000000.0,22142872959.194965,78.19573942341663
3000000000.0,22150015821.43987,78.17052365254531
3000000000.0,22157158683.68477,78.1453241387271
3000000000.0,22164301545.929672,78.12014086761093
3000000000.0,22171444408.174572,78.0949738221084
3000000000.0,22178587270.419476,78.06982298801617
3000000000.0,22185730132.664375,78.04468834852044
3000000000.0,22192872994.90928,78.01956988850513
3000000000.0,22200015857.15418,77.99446759238562
3000000000.0,22207158719.399082,77.96938144418344
3000000000.0,22214301581.643982,77.94431142880084
3000000000.0,22221444443.888885,77.91925753004917
3000000000.0,22228587306.133785,77.89421973317603
3000000000.0,22235730168.37869,77.86919802221014
3000000000.0,22242873030.62359,77.8441923818541
3000000000.0,22250015892.868492,77.81920279630947
3000000000.0,22257158755.11339,77.79422925021294
3000000000.0,22264301617.358295,77.76927172838211
3000000000.0,22271444479.603195,77.74433021512513
3000000000.0,22278587341.8481,77.71940469534687
3000000000.0,22285730204.093,77.6944951533808
3000000000.0,22292873066.337902,77.6696015738684
3000000000.0,22300015928.5828,77.64472394178561
3000000000.0,22307158790.827705,77.61986224153188
3000000000.0,22314301653.072605,77.59501645781225
3000000000.0,22321444515.317505,77.57018657556787
3000000000.0,22328587377.56241,77.54537257926545
3000000000.0,22335730239.80731,77.52057445349895
3000000000.0,22342873102.05221,77.49579218384221
3000000000.0,22350015964.29711,77.47102575412927
3000000000.0,22357158826.542015,77.44627514996668
3000000000.0,22364301688.786915,77.42154035573834
3000000000.0,22371444551.03182,77.39682135634654
3000000000.0,22378587413.27672,77.37211813680187
3000000000.0,22385730275.52162,77.34743068195328
3000000000.0,22392873137.76652,77.32275897646188
3000000000.0,22400016000.011425,77.29810300597237
3000000000.0,22407158862.256325,77.27346275462818
3000000000.0,22414301724.50123,77.24883820802
3000000000.0,22421444586.746128,77.22422935040059
3000000000.0,22428587448.99103,77.19963616771315
3000000000.0,22435730311.23593,77.17505864404158
3000000000.0,22442873173.480835,77.15049676526806
3000000000.0,22450016035.725735,77.1259505159091
3000000000.0,22457158897.97064,77.10141988137079
3000000000.0,22464301760.215538,77.07690484652117
3000000000.0,22471444622.46044,77.05240539649398
3000000000.0,22478587484.70534,77.02792151671336
3000000000.0,22485730346.950245,77.00345319203716
3000000000.0,22492873209.195145,76.97900040766987
3000000000.0,22500016071.44005,76.95456314909919
3000000000.0,22507158933.684948,76.9301414012557
3000000000.0,22514301795.92985,76.90573514956593
3000000000.0,22521444658.17475,76.88134437894396
3000000000.0,22528587520.419655,76.85696907540061
3000000000.0,22535730382.664555,76.83260922302411
3000000000.0,22542873244.90946,76.80826480849453
3000000000.0,22550016107.154358,76.78393581601769
3000000000.0,22557158969.39926,76.75962223178749
3000000000.0,22564301831.64416,76.73532404037796
3000000000.0,22571444693.88906,76.71104122803827
3000000000.0,22578587556.133965,76.68677377951852
3000000000.0,22585730418.378864,76.66252168023215
3000000000.0,22592873280.623768,76.63828491624122
3000000000.0,22600016142.868668,76.61406347223095
3000000000.0,22607159005.11357,76.58985733440436
3000000000.0,22614301867.35847,76.56566648759618
3000000000.0,22621444729.603374,76.54149091803181
3000000000.0,22628587591.848274,76.51733061030023
3000000000.0,22635730454.093178,76.49318555100884
3000000000.0,22642873316.338078,76.46905572490732
3000000000.0,22650016178.58298,76.44494111807919
3000000000.0,22657159040.82788,76.42084171576373
3000000000.0,22664301903.072784,76.3967575038721
3000000000.0,22671444765.317684,76.37268846789712
3000000000.0,22678587627.562588,76.34863459348425
3000000000.0,22685730489.807487,76.32459586670396
3000000000.0,22692873352.05239,76.30057227273278
3000000000.0,22700016214.29729,76.27656379717381
3000000000.0,22707159076.542194,76.25257042666173
3000000000.0,22714301938.787094,76.22859214519139
3000000000.0,22721444801.031998,76.2046289413433
3000000000.0,22728587663.276897,76.18068079810007
3000000000.0,22735730525.5218,76.15674770294412
3000000000.0,22742873387.7667,76.13282964078044
3000000000.0,22750016250.011604,76.10892659805234
3000000000.0,22757159112.256504,76.0850385603139
3000000000.0,22764301974.501408,76.06116551349486
3000000000.0,22771444836.746307,76.03730744358965
3000000000.0,22778587698.99121,76.01346433641014
3000000000.0,22785730561.23611,75.98963617775429
3000000000.0,22792873423.481014,75.96582295403039
3000000000.0,22800016285.725914,75.94202465108015
3000000000.0,22807159147.970818,75.91824125421618
3000000000.0,22814302010.215717,75.89447275004562
3000000000.0,22821444872.460617,75.87071912470493
3000000000.0,22828587734.70552,75.84698036354658
3000000000.0,22835730596.95042,75.8232564535061
3000000000.0,22842873459.195324,75.79954737986881
3000000000.0,22850016321.440224,75.7758531295392
3000000000.0,22857159183.685127,75.75217368682817
3000000000.0,22864302045.930027,75.72850904089829
3000000000.0,22871444908.17493,75.70485917541163
3000000000.0,22878587770.41983,75.68122407732058
3000000000.0,22885730632.664734,75.65760373277546
3000000000.0,22892873494.909634,75.63399812785133
3000000000.0,22900016357.154537,75.6104072487649
3000000000.0,22907159219.399437,75.58683108205982
3000000000.0,22914302081.64434,75.56326961367829
3000000000.0,22921444943.88924,75.53972283004495
3000000000.0,22928587806.134144,75.51619071691334
3000000000.0,22935730668.379044,75.49267326155395
3000000000.0,22942873530.623947,75.46917044932054
3000000000.0,22950016392.868847,75.44568226717712
3000000000.0,22957159255.11375,75.42220870096085
3000000000.0,22964302117.35865,75.39874973755154
3000000000.0,22971444979.603554,75.37530536292223
3000000000.0,22978587841.848454,75.3518755635689
3000000000.0,22985730704.093357,75.32846032651467
