mx,my,mz,theta,phi,time,R
0.9322772394936621,0.36144641735023,0.014684553338802997,89.1586068286795,21.191447214602476,0.0,103.3861380253169
0.9341214671338982,0.3566472391954917,0.01482671284699164,89.15046080197557,20.896838260635366,1e-12,103.29392664330508
0.9382763388100152,0.3451881937215812,0.021968680991488045,88.74118602845145,20.19837134067685,2e-12,103.08618305949925
0.9406815044443461,0.33798424422422607,0.029748241166503802,88.29529983885095,19.763221554660706,3e-12,102.9659247777827
0.9422504400061857,0.3328065735124449,0.03746855928715279,87.8527070601841,19.453421612411685,4e-12,102.88747799969072
0.9404754969649355,0.3379399131549816,0.03608953733924916,87.93177269802675,19.764823340801648,5.0000000000000005e-12,102.97622515175323
0.9425453310396661,0.3309179711731565,0.04584315968569557,87.37245954408124,19.345649617573937,6e-12,102.87273344801669
0.9444165461355424,0.32571434434176877,0.044581983753808334,87.444793576621,19.02850497265528,7e-12,102.77917269322288
0.9463584059225669,0.3202631101818738,0.04286382853095516,87.54333086319437,18.696657205913326,8e-12,102.68207970387165
0.9482003318465259,0.3148296417148715,0.04240786936199228,87.56947917665101,18.367643074932133,9e-12,102.58998340767371
0.9564017257142072,0.2866798502319294,0.055770982794685495,86.80289922522697,16.686015957313156,1.0000000000000001e-11,102.17991371428964
0.9601443248610555,0.27482559775975557,0.05092903153507787,87.08071852071257,15.972902735903162,1.1e-11,101.99278375694722
0.9638174875410207,0.261560862639027,0.05139811130423465,87.05380698303995,15.183249287258402,1.2e-11,101.80912562294897
0.9672635620151816,0.24888602052595554,0.049567634444832226,87.15881949500472,14.429723913047189,1.3e-11,101.63682189924091
0.9716775402786169,0.23220480986855796,0.043859822069903034,87.48621090951153,13.440088617814776,1.4e-11,101.41612298606915
0.9737986655293986,0.21992269987651525,0.05788061067565396,86.68183079519534,12.726185116926258,1.5e-11,101.31006672353007
0.9761307979332616,0.2068219686346405,0.06628226471889598,86.1995197037488,11.96287134076185,1.6e-11,101.19346010333692
0.977313225226891,0.19921763951067387,0.0719109998846317,85.87624386236838,11.52144791344973,1.7e-11,101.13433873865544
0.9797211539136503,0.1867421125327154,0.07262123643208025,85.83544362800552,10.791552842518021,1.8e-11,101.01394230431748
0.9796218081906002,0.18727627143108969,0.07258588758324498,85.83747432711539,10.822764739012127,1.9e-11,101.01890959046999
0.9807733686387334,0.18257241591513088,0.06892686207817585,86.0476479385175,10.544996756737648,2.0000000000000002e-11,100.96133156806333
0.981319167371195,0.1734733884720992,0.08318458536239122,85.2283604778959,10.024932888631797,2.1000000000000002e-11,100.93404163144025
0.9853103709313462,0.15377117575356328,0.07428255813109556,85.73999907651317,8.870238678492225,2.2e-11,100.73448145343269
0.9871860331353128,0.14584131895486277,0.0647614520225664,86.28684350835597,8.40376974644993,2.3e-11,100.64069834323436
0.9885072383787877,0.13325529852194895,0.07138953066500064,85.90619883791904,7.677450891634855,2.4e-11,100.57463808106061
0.987587938977809,0.13751808868674925,0.07588700856870384,85.64781059397308,7.927259279926935,2.5e-11,100.62060305110954
0.989042091987316,0.12102088625229136,0.08455581214832891,85.14951717441994,6.9761313030287475,2.6e-11,100.5478954006342
0.9891392918784294,0.11325501551975806,0.09368437821674819,84.62439748089807,6.531838876583521,2.7e-11,100.54303540607853
0.9900192197061852,0.09683429241866265,0.10239660357713659,84.12280564161678,5.586360366511334,2.8e-11,100.49903901469074
0.9921426467009611,0.07196181745449116,0.10234483585339592,84.1257873788036,4.148497017052284,2.9e-11,100.39286766495195
0.9946356613769249,0.06435939278385484,0.08098005728437516,85.35509832904425,3.702248114925631,3e-11,100.26821693115376
0.9964536811663998,0.038207273810790164,0.07496843014148138,85.70059162169173,2.1958307813386093,3.1e-11,100.17731594168
0.9970719830179866,0.020491137046472437,0.07367207057713622,85.77507354404558,1.1773376868224381,3.2e-11,100.14640084910067
0.9975126261933563,0.005889894482691962,0.07024151000524108,85.97214113297915,0.33830366156902,3.3e-11,100.12436869033218
0.9972100500744808,-0.01028649189185575,0.07393445823843206,85.75999872667745,-0.5910005305931006,3.4e-11,100.13949749627596
0.9953144793276741,-0.013958131646568929,0.09567788564562878,84.50966246948252,-0.8034542128284549,3.5e-11,100.2342760336163
0.9921310778929981,-0.03355044935710463,0.12062458964412735,83.07184921873994,-1.9368074843566416,3.6e-11,100.3934461053501
0.9907229710990244,-0.04432141464396353,0.1284663642385793,82.61902164537274,-2.5615010568933467,3.7e-11,100.46385144504877
0.9876894928943694,-0.07862416624593499,0.13523204541895775,82.22796183976706,-4.5513833103133035,3.8e-11,100.61552535528153
0.984043805476188,-0.11295259506205753,0.13747545298230127,82.09821219138766,-6.54798812059106,3.9e-11,100.79780972619061
0.980504576284028,-0.1422501029190187,0.1355569404553216,82.20917371998027,-8.254790549922339,4.0000000000000004e-11,100.9747711857986
0.9739329466674346,-0.17816751599381606,0.1403956966586998,81.92925585312149,-10.366837776993956,4.1e-11,101.30335266662827
0.9689033964082551,-0.20628861602186097,0.1366426555960227,82.14638255791375,-12.019339468736558,4.2000000000000004e-11,101.55483017958724
0.963970046327909,-0.22543263532228952,0.14121570987045517,81.8817997622906,-13.162557790414924,4.3e-11,101.80149768360455
0.961568075203492,-0.24038385880656582,0.1326741767440692,82.37584977704867,-14.035785848575713,4.4e-11,101.9215962398254
0.9532800684444008,-0.2691393937413313,0.1371900063531862,82.11472352389987,-15.7659558049083,4.5e-11,102.33599657777995
0.9467868763592595,-0.2940004927629266,0.13098977444454435,82.47320867300887,-17.2508474174006,4.6e-11,102.66065618203703
